place_id,platform_name,hashtag,category,place_name,address,latitude,longitude,phone,menu1,price1,menu2,price2,description,price1_num,price2_num
P001725,착한가격업소,,미용,루아룸,"서울특별시 서초구 동광로75, 2층",37.4930693253348,126.990645299452,02-537-4117,다운펌,30000원,,,가성비 다운펌,30000,
P001726,착한가격업소,,식당,만두랑,서울특별시 서초구 남부순환로 356길 39 2층,37.4832213787469,127.038420614459,02-573-7577,만두전골,8000원,,,가성비 만두전골,8000,
P001727,착한가격업소,,식당,크러스트,"서울특별시 서초구 서초대로51길 30, 1층",37.4965487457678,127.013909496322,0507-1319-3899,흑임자바게트,3600원,뺑오쇼콜라,3800원,가성비 흑임자바게트,3600,3800.0
P001728,착한가격업소,,식당,밥심,"서울특별시 서초구 사임당로178, 지하1층 106",37.4922279155329,127.029056271279,02-598-7408,비빔밥,7000원,제육볶음,8000원,가성비 비빔밥,7000,8000.0
P001729,착한가격업소,,식당,들름집,"서울특별시 서초구 사임당로178, 지하1층 104",37.4922279155329,127.029056271279,02-585-8449,불해물쌀국수,9000원,멍게비빔밥,10000원,가성비 불해물쌀국수,9000,10000.0
P001730,착한가격업소,,식당,꽃보다 라면,"서울특별시 서초구 사임당로178, 지하1층 103",37.4922279155329,127.029056271279,02-521-6225,꽃보다라면 정식,7000원,,,가성비 꽃보다라면 정식,7000,
P001731,착한가격업소,,식당,우리집,서울특별시 서초구 서초중앙로8길 106,37.4868997244394,127.021427871072,02-3472-8842,김치찌개,8500원,된장찌개,8500원,가성비 김치찌개,8500,8500.0
P001732,착한가격업소,,식당,두리두리식당,"서울특별시 서초구 사임당로108, 1층",37.4902878178638,127.021737194327,02-598-2163,백반,8000원,순두부찌개,8000원,가성비 백반,8000,8000.0
P001733,착한가격업소,,식당,마실,"서울특별시 서초구 명달로58, 1층 104호",37.4825306878643,127.004801571654,02-522-2229,매콤볶음면,9000원,냉쌀국수,9000원,가성비 매콤볶음면,9000,9000.0
P001734,착한가격업소,,식당,사라스칼국수,"서울특별시 서초구 명달로58, 1층 103호",37.4825306878643,127.004801571654,02-586-5678,닭칼국수,10000원,,,가성비 닭칼국수,10000,
P001735,착한가격업소,,미용,한나미용실,서울특별시 서초구 방배로13길 18,37.4831366198927,126.995288953995,02-585-4042,커트,13000원,펌,35000원,가성비 커트,13000,35000.0
P001736,착한가격업소,,식당,버팔로스팟,서울특별시 서초구 효령로31길 81 1층,37.4845835204403,126.99460718594,0507-1324-3242,오리지널 버팔로윙,21000원,웨지감자,8500원,가성비 오리지널 버팔로윙,21000,8500.0
P001737,착한가격업소,,기타,미래스포츠클럽,"서울특별시 서초구 나루터로37, 302호 (신사쇼핑센터)",37.515442791053,127.014193635419,0507-1407-1684,어린이스포츠강습,90000원,스포츠,90000원,가성비 어린이스포츠강습,90000,90000.0
P001738,착한가격업소,,식당,김가네손칼국수,"서울특별시 서초구 남부순환로358길 13, 1층 101, 102호 (양재동)",37.4843589424891,127.038296032874,02-573-1102,칼국수,8000원,수제비,8000원,가성비 칼국수,8000,8000.0
P001739,착한가격업소,,식당,서울닭칼,"서울특별시 서초구 방배로13길 18 (방배동, 방배아크로타워) 1층 128호",37.4831366198927,126.995288953995,0507-1398-1277,닭칼국수,8500원,닭곰탕,8500원,가성비 닭칼국수,8500,8500.0
P001740,착한가격업소,,미용,아름다운피부,"서울특별시 서초구 방배로13길 18 (방배동, 방배아크로타워) 208호",37.4831366198927,126.995288953995,02-584-4189,베이직관리,44000원,미백특수관리,66000원,가성비 베이직관리,44000,66000.0
P001741,착한가격업소,,식당,비취,서울특별시 서초구 신반포로 213 (잠원동) 지하1층,37.5072710399738,127.007270897569,02-532-6211,짜장면,7000원,간짜장,8000원,가성비 짜장면,7000,8000.0
P001742,착한가격업소,,식당,만추,"서울특별시 서초구 사평대로55길 82-14, 1층 103호",37.5078339161083,127.021777455614,02-517-8597,짜장면,7000원,,,가성비 짜장면,7000,
P001743,착한가격업소,,식당,꿉냉,서울특별시 서초구 신반포로49길 11,37.5114559933202,127.020032137371,070-5136-6442,냉동삼겹살150g(제주산),13900원,냉면(자가제면),10000원,가성비 냉동삼겹살150g(제주산),13900,10000.0
P001744,착한가격업소,,식당,가정식백반,서울특별시 서초구 논현로31길 30,37.4814414744761,127.041503346203,02-3462-0773,백반,8000원,,,가성비 백반,8000,
P001745,착한가격업소,,식당,어랑생선밥상,"서울특별시 서초구 사평대로55길 21-2, 1층",37.5050549368966,127.022309110193,02-516-3690,고등어구이(1마리),14000원,삼치구이(1마리),16000원,가성비 고등어구이(1마리),14000,16000.0
P001746,착한가격업소,,식당,니카이,"서울특별시 서초구 서초중앙로2길 37, 202호",37.4841775919612,127.019376306751,,가츠동,9000원,우동,6900원,가성비 가츠동,9000,6900.0
P001747,착한가격업소,,식당,누렁국수,"서울특별시 서초구 언남19길 11, 1층",37.4758921722265,127.045619599495,02-431-0045,우국수,9000원,진국수,9000원,가성비 우국수,9000,9000.0
P001748,착한가격업소,,식당,의정부 평양면옥 신사점,서울특별시 서초구 강남대로 93길 28 (잠원동),37.5129449934117,127.018936847005,02-547-6947,접시만두,13000원,만둣국,14000원,가성비 접시만두,13000,14000.0
P001749,착한가격업소,,식당,우마루(반포점),서울특별시 서초구 신반포로213 (잠원동) 반포쇼핑센터 7동 지하,37.5072710399738,127.007270897569,02-532-8292,삼겹살(200g),16000원,청정우 한근 세트,49000원,가성비 삼겹살(200g),16000,49000.0
P001750,착한가격업소,,미용,헤세드헤어,서울특별시 서초구 방배중앙로145-2 (방배동) 1층,37.4921748603348,126.986547809985,02-533-5130,커트(학생),18000원,펌,65000원,가성비 커트(학생),18000,65000.0
P001751,착한가격업소,,식당,공리,서울특별시 서초구 신반포로 47길 93,37.5144444672548,127.018793121932,02-515-4828,군만두(8개),6000원,물만두(8개),6000원,가성비 군만두(8개),6000,6000.0
P001752,착한가격업소,,미용,J&J뷰티샵,서울특별시 강남구 (역삼1동)역삼로11길 13-8 지상1층 101호,37.495532202587,127.03464836896,,기본컷트,15000원, 뿌리염색 ,35000원,가성비 기본컷트,15000,35000.0
P001753,착한가격업소,,미용,M&M미용실,서울특별시 강남구 (일원1동)일원로3길 10,37.4912248503892,127.081547858424, 02-3411-3727 , 컷트 ,7000원, 일반펌 ,25000원,가성비  컷트 ,7000,25000.0
P001754,착한가격업소,,식당,강남불고기,서울특별시 강남구 테헤란로25길 20 210호,37.50163099585,127.03565182565,02-552-6464,생삼겹살(200g),15000원,옛맛서울불고기(250g),17000원,가성비 생삼겹살(200g),15000,17000.0
P001755,착한가격업소,,식당,고등어식당,서울특별시 강남구 (역삼1동)강남대로84길 33,37.4975461306128,127.031093425879,02-2050-0095,묵은지고등어조림,10000원,된장찌개,9000원,가성비 묵은지고등어조림,10000,9000.0
P001756,착한가격업소,,식당,고불초삼겹,서울특별시 강남구 (역삼동)도곡로7길 25 2층,37.4922293654383,127.034082923727,02-563-6417,생삼겹살(180g),15000원,목살(180g),14000원,가성비 생삼겹살(180g),15000,14000.0
P001757,착한가격업소,,식당,김밥여행,서울특별시 강남구 (개포4동)논현로4길 47,37.4743060882944,127.053444017695,02-571-0747,김치볶음밥,8000원,유부우동,8000원,가성비 김치볶음밥,8000,8000.0
P001758,착한가격업소,,식당,노숙자아구샤브샤브,서울특별시 강남구 (개포4동)개포로22길 13,37.4780865422542,127.048213320797,02-577-5017,대구탕.지리,8000원,김치찌개,8000원,가성비 대구탕.지리,8000,8000.0
P001759,착한가격업소,,식당,다복콩비지,서울특별시 강남구 (개포4동)개포로22길 31,37.4771061849164,127.049230526072,02-573-2057,오리육개장,9000원,된장찌개,8000원,가성비 오리육개장,9000,8000.0
P001760,착한가격업소,,식당,다시사랑한다면,서울특별시 강남구 (역삼동)언주로 407,37.4994325517909,127.043914402162,02-555-0451,잔치국수 ,6000원,국밥,7000원,가성비 잔치국수 ,6000,7000.0
P001761,착한가격업소,,식당,대청분식,서울특별시 강남구 (개포동)개포로 621 B102호,37.4941313928275,127.078783141187,02-2226-2928,어묵우동,6000원,등심돈까스,8000원,가성비 어묵우동,6000,8000.0
P001762,착한가격업소,,식당,대치동영지,서울특별시 강남구 (대치2동)삼성로 212,37.4996157705058,127.065915414443,02-565-1114,닭곰탕,9500원,비빔밥,9000원,가성비 닭곰탕,9500,9000.0
P001763,착한가격업소,,식당,대풍참숯갈비,서울특별시 강남구 (역삼2동)논현로 76길 8 1층,37.496839443499,127.039615885648,02-564-6563,삼겹살(200g),17000원,돼지왕갈비(250g),17000원,가성비 삼겹살(200g),17000,17000.0
P001764,착한가격업소,,식당,돈까스리,서울특별시 강남구 (역삼2동)테헤란로 322 지하층 124호,37.5032355765545,127.046582379785,02-2183-0714,돈까스,7500원, 카레덮밥 ,7000원,가성비 돈까스,7500,7000.0
P001765,착한가격업소,,식당,돈바치,서울특별시 강남구 (개포동)개포로 250 103호,37.4789044166346,127.049881788155,070-7778-8300,키즈네우동,6500원,규동,7700원,가성비 키즈네우동,6500,7700.0
P001766,착한가격업소,,식당,만나식당,서울특별시 강남구 (개포동)개포로 109길 5 106호,37.4923220024104,127.074601198665,02-451-8886,칼국수,5000원,칼만두,6000원,가성비 칼국수,5000,6000.0
P001767,착한가격업소,,식당,만아정육점식당,서울특별시 강남구 (수서동)광평로56길 11 수서아파트상가 103호,37.4878478418441,127.105794693568,02-459-9488,삼겹살(180g),16000원,목살(180g),16000원,가성비 삼겹살(180g),16000,16000.0
P001768,착한가격업소,,식당,맛있는돈까스,서울특별시 강남구 (일원1동)개포로 638 지상1층,37.4943509473334,127.082380254605,02-459-5278,일반돈까스,10000원,카레밥,7000원,가성비 일반돈까스,10000,7000.0
P001769,착한가격업소,,식당,명동만두,서울특별시 강남구 (역삼1동)역삼로 133 지상1층 1호,37.4944388836393,127.034157430577,02-2052-7776,수제고기떡만두국,8000원, 수제고기만두국 ,8000원,가성비 수제고기떡만두국,8000,8000.0
P001770,착한가격업소,,식당,미테리언육식주의자,서울특별시 강남구 (역삼동)역삼로8길 5,37.4936885389527,127.03379568486,02-566-2238,와규꽃등심(150g),25000원,마늘간장소갈비살(150g),19000원,가성비 와규꽃등심(150g),25000,19000.0
P001771,착한가격업소,,식당,바우골화로구이,서울특별시 강남구 (역삼1동)강남대로92길 29,37.4994031006711,127.029708406711,02-568-6721,양념돼지갈비찜,10000원,된장찌개,8000원,가성비 양념돼지갈비찜,10000,8000.0
P001772,착한가격업소,,식당,영심이네집밥,서울특별시 강남구 (개포4동)개포로17길 3-10 지상1층,37.4788964908109,127.045639062802,02-529-5317,바지락칼국수,8000원,김치찌개,8000원,가성비 바지락칼국수,8000,8000.0
P001773,착한가격업소,,식당,사천옥,서울특별시 강남구 (대치4동)선릉로86길 16 지상1층,37.5032622144877,127.051021356675,02-539-1075,가정식백반,8000원,삼겹살(200g),15000원,가성비 가정식백반,8000,15000.0
P001774,착한가격업소,,식당,삼탱이시래기밥,서울특별시 강남구 (역삼동)테헤란로 322 지하2층,37.5032355765545,127.046582379785,02-2183-3078,시래기밥정식,9000원,들깨시래기국밥,7000원,가성비 시래기밥정식,9000,7000.0
P001775,착한가격업소,,식당,서희네,서울특별시 강남구 (개포4동)개포로22길 41 1층 101호,37.4766078138352,127.049715089269,070-8151-7281,고등어구이,11000원, 생오겹살(200g) ,18000원,가성비 고등어구이,11000,18000.0
P001776,착한가격업소,,식당,석화촌,서울특별시 강남구 (도곡1동)강남대로240 지하1층 B111,37.4852596091178,127.034429700831,02-573-5756,불고기덮밥,9000원,양푼비빔밥+된장찌개+된장찌개,8500원,가성비 불고기덮밥,9000,8500.0
P001777,착한가격업소,,미용,선경헤어샾,서울특별시 강남구 (대치1동)삼성로 151 선경상가 지하1층 13호,37.493154981993,127.062999980103,02-566-3019,커트,15000원,파마일반,40000원,가성비 커트,15000,40000.0
P001778,착한가격업소,,식당,소담,서울특별시 강남구 (일원2동)개포로 615 지하115호,37.4926580850327,127.07558248914,02-3414-0010,차돌된장찌개,8000원,육개장,8000원,가성비 차돌된장찌개,8000,8000.0
P001779,착한가격업소,,식당,송송카레,서울특별시 강남구 역삼로 207 1층,37.4963549501034,127.039949227864,02-553-0527,카레,8000원,치즈카레,9000원,가성비 카레,8000,9000.0
P001780,착한가격업소,,식당,수미정,서울특별시 강남구 (역삼1동)강남대로84길 33 지하1층 114호,37.4975461306128,127.031093425879,02-556-5080,스팸김치볶음밥,8000원,된장찌개,8000원,가성비 스팸김치볶음밥,8000,8000.0
P001781,착한가격업소,,식당,시골밥상,"서울특별시 강남구 (역삼동) 테헤란로 313 B01, 3호",37.5038016513092,127.045261212369,02-561-4667,멸치국수 ,5500원,비빔밥 ,7500원,가성비 멸치국수 ,5500,7500.0
P001782,착한가격업소,,식당,시골청국장,서울특별시 강남구 (삼성1동)학동로 504 서울빌딩 101호,37.5187150712487,127.051018075872,02-548-0171,청국장,9000원,오겹살(150g),17000원,가성비 청국장,9000,17000.0
P001783,착한가격업소,,식당,신토불이 정육식당,서울특별시 강남구 (도곡1동)남부순환로 2629,37.4853222404544,127.037358403634,02-3462-4635,한우생등심(200g),40000원, 돼지왕갈비(300g) ,17000원,가성비 한우생등심(200g),40000,17000.0
P001784,착한가격업소,,식당,양구식당 ,서울특별시 강남구 (신사동)논현로151길 26,37.5199201956712,127.026068429727,02-548-5848,닭곰탕,9000원,청국장,8000원,가성비 닭곰탕,9000,8000.0
P001785,착한가격업소,,식당,엄마손김밥,서울특별시 강남구 (역삼2동)언주로 314,37.4958917878081,127.046476269108,02-554-5733,김치볶음밥,7000원, 생야채비빔밥 ,6000원,가성비 김치볶음밥,7000,6000.0
P001786,착한가격업소,,식당,우리생고기,서울특별시 강남구 (개포2동)개포로82길 13-17 2층 2호,37.4888984889947,127.068580508628,02-577-7740,생삼겹살(200g),17000원, 생목살(200g) ,17000원,가성비 생삼겹살(200g),17000,17000.0
P001787,착한가격업소,,식당,월드맛집,서울특별시 강남구 (신사동)논현로151길 26,37.5199201956712,127.026068429727,02-516-7892,닭도리뚝배기,9000원,제육뚝배기,8000원,가성비 닭도리뚝배기,9000,8000.0
P001788,착한가격업소,,식당,육판장,서울특별시 강남구 (대치1동)삼성로 155지상1층 122호,37.4938813994708,127.062951852624,02-564-6254,차돌된장찌개,8000원,맛있는비빔밥,8000원,가성비 차돌된장찌개,8000,8000.0
P001789,착한가격업소,,식당,이모네분식,서울특별시 강남구 (역삼1동)도곡로21길 15 지상1층 5호,37.4927234910716,127.038718694165,02-567-2005,쫄면,8000원,떡만두국,8000원,가성비 쫄면,8000,8000.0
P001790,착한가격업소,,식당,이모네손칼국수 ,서울특별시 강남구 (역삼2동)언주로69길 9 1층,37.4963464751175,127.044502102454,02-555-0767,닭칼국수,7000원, 멸치칼국수 ,7000원,가성비 닭칼국수,7000,7000.0
P001791,착한가격업소,,식당,정원식당,서울특별시 강남구 논현로 507 지하1층 2호,37.5015784938059,127.036157208818,02-539-1235,백반,8000원,,,가성비 백반,8000,
P001792,착한가격업소,,식당,중화요리일품,서울특별시 강남구 (역삼2동)테헤란로 322,37.5032355765545,127.046582379785,,짜장면,6000원,짬뽕,7000원,가성비 짜장면,6000,7000.0
P001793,착한가격업소,,식당,지리산,서울특별시 강남구 (논현2동)학동로43길 7 지상1층,37.5165832293341,127.037207816393,02-546-3127,닭곰탕,10000원,돌솥제육,10000원,가성비 닭곰탕,10000,10000.0
P001794,착한가격업소,,식당,트윈쿡,서울특별시 강남구 (삼성1동)영동대로 513 지하1층 M112호,37.5118239121138,127.059159043842,02-6002-3225,김치찌개,9000원,된장찌개,9000원,가성비 김치찌개,9000,9000.0
P001795,착한가격업소,,식당,하하,서울특별시 강남구 (신사동)논현로151길 24,37.5199795548403,127.026145032459,02-546-2697,하하우동,6500원,카레덮밥,7500원,가성비 하하우동,6500,7500.0
P001796,착한가격업소,,식당,한벽루전주콩나물국밥,서울특별시 강남구 (일원1동)개포로 648 1층,37.4947799872553,127.083689872919,02-445-1041,콩나물국밥,8000원, 양푼비빔밥 ,9000원,가성비 콩나물국밥,8000,9000.0
P001797,착한가격업소,,식당,해남식당,서울특별시 강남구 (청담동)학동로101길 26 청담삼익상가 지하1층 4호,37.5224447996482,127.057620352182,02-543-9660,청국장,8000원, 된장찌개 ,8000원,가성비 청국장,8000,8000.0
P001798,착한가격업소,,식당,행복한잔치국수,서울특별시 강남구 (수서동)광평로 196 2층 201호,37.4840043478689,127.094271408288,02-459-2918,잔치국수,6000원, 비빔국수 ,7000원,가성비 잔치국수,6000,7000.0
P001799,착한가격업소,,식당,왕두꺼비 부대찌개,서울특별시 강남구 역삼로4길 16 성우스타우스 103호,37.4924044673041,127.032021362216,02-2188-1233,부대찌개,10000원,,,가성비 부대찌개,10000,
P001800,착한가격업소,,식당,빨강우산부대찌개 선릉역본점 점심저녁 전문,서울특별시 강남구 테헤란로 313 성지하이츠 B107호,37.5038016513092,127.045261212369,02-558-1033,부대찌개,9000원,,,가성비 부대찌개,9000,
P001801,착한가격업소,,식당,홍가네김치독,서울특별시 강남구 도곡로7길 7 B01층,37.4911851303324,127.034591405782,02-565-9832,김치찌개,8000원,김치고등어찜,8000원,가성비 김치찌개,8000,8000.0
P001802,착한가격업소,,식당,장원식당,서울특별시 강남구 강남대로152길 67,37.5190033953527,127.024524046101,02-548-7577,김치찌개,7000원,자반구이,8000원,가성비 김치찌개,7000,8000.0
P001803,착한가격업소,,식당,소울담은 퓨전요리,서울특별시 강남구 영동대로96길 37 2층,37.5116744058932,127.065531273265,02-508-8708,목살김치찌개,7000원,제육쌈밥,7000원,가성비 목살김치찌개,7000,7000.0
P001804,착한가격업소,,식당,북청김치찌개 ,서울특별시 강남구 개포로 668 1층,37.4953836210464,127.085508123578,,김치찌개,8000원,콩비지찌개,8000원,가성비 김치찌개,8000,8000.0
P001805,착한가격업소,,식당,강남손제비,서울특별시 강남구 테헤란로25길 20 2층,37.50163099585,127.03565182565,02-2192-3599,손수제비,7500원,콩나물보리비빔밥+미니수제비,9500원,가성비 손수제비,7500,9500.0
P001806,착한가격업소,,식당,국수마을,서울특별시 강남구 봉은사로114길 42 1층,37.5121679088032,127.065327205542,02-3288-3005,마을국수,5000원,비빔국수,6000원,가성비 마을국수,5000,6000.0
P001807,착한가격업소,,식당,수서골목냉면,서울특별시 강남구 광평로 232 1층,37.4854851061287,127.098094165552,02-451-7158,냉면,9000원,명태회냉면,11000원,가성비 냉면,9000,11000.0
P001808,착한가격업소,,식당,엄마밥상,서울특별시 강남구 언주로125길 5 B01층,37.5129254503567,127.034755491508,02-540-5181,된장찌개,8000원,제육정식,8000원,가성비 된장찌개,8000,8000.0
P001809,착한가격업소,,식당,이가네김밥마을,서울특별시 강남구 양재대로33길 21,37.490827350609,127.082550295202,02-3412-2692,김밥,4000원,된장찌개,8000원,가성비 김밥,4000,8000.0
P001810,착한가격업소,,식당,전주식당,서울특별시 강남구 강남대로94길 23 B01층,37.4997484038191,127.029196249265,02-555-1853,김치찌개,7000원,전주비빔밥,7000원,가성비 김치찌개,7000,7000.0
P001811,착한가격업소,,식당,正닭곰탕,서울특별시 강남구 언주로30길 13 대림아크로텔 지하 11호,37.4881276085659,127.050686658826,02-2187-6358,닭곰탕,9500원,,,가성비 닭곰탕,9500,
P001812,착한가격업소,,카페,형제들이 파는과일 브룻츠,서울특별시 강남구 역삼로 161 1층,37.4952495813751,127.036656695827,,아메리카노,1500원,카페라떼,2000원,가성비 아메리카노,1500,2000.0
P001813,착한가격업소,,미용,컷트세상,"서울특별시 강남구 도곡로 175, 103호",37.4919384954051,127.03855986743,02-561-6011,컷트,13000원,염색,25000원,가성비 컷트,13000,25000.0
P001814,착한가격업소,,식당,감자보리밥,서울특별시 강남구 테헤란로 406 A동 118호,37.5043809944112,127.049963989803,02-554-3466,감자보리밥,9000원,수구레국밥,10000원,가성비 감자보리밥,9000,10000.0
P001815,착한가격업소,,식당,할머니분식,서울특별시 강남구 도곡로 516 지하1층,37.4991812807975,127.062987853204,02-552-1407,제육덮밥,6500원,비빔밥,6000원,가성비 제육덮밥,6500,6000.0
P001816,착한가격업소,,식당,다미카츠,서울특별시 강남구 논현로38길 46 2층,37.4856706424704,127.0453859536,02-6091-1137,로스카츠,9500원,카레라이스,7500원,가성비 로스카츠,9500,7500.0
P001817,착한가격업소,,식당,대아부대찌개,서울특별시 강남구 논현로71길 35 1층,37.4941783725561,127.036662278639,02-931-9393,부대찌개,8000원,삼겹살(180g),14000원,가성비 부대찌개,8000,14000.0
P001818,착한가격업소,,식당,별하곱창,서울특별시 강남구 강남대로122길 10 1층,37.5076427273665,127.024075389189,,소곱창(200g),19900원,모듬곱창(230g),21900원,가성비 소곱창(200g),19900,21900.0
P001819,착한가격업소,,식당,정든김밥,서울특별시 강남구 테헤란로25길 17 1층,37.5017984360259,127.035240588466,02-564-6926,비빔밥,6500원,떡만두국,7000원,가성비 비빔밥,6500,7000.0
P001820,착한가격업소,,기타,플랜업학원,서울특별시 강남구 선릉로76길 25 4층,37.5020250966655,127.052544777772,02-556-5323,중등영어문법(주1회 1개월),70000원,중등수학(주2회 1개월),140000원,가성비 중등영어문법(주1회 1개월),70000,140000.0
P001821,착한가격업소,,식당,신석기부대찌개,서울특별시 강남구 개포로15길 14 1층,37.4793458834141,127.045250641062,02-571-3328,점심백반,8000원,청국장,8000원,가성비 점심백반,8000,8000.0
P001822,착한가격업소,,식당,한우네정육점식당,서울특별시 강남구 논현로38길 20 1층,37.4851900565627,127.043190913802,,한우알아서(200G),43000원,한우채끝등심(200g),46000원,가성비 한우알아서(200G),43000,46000.0
P001823,착한가격업소,,식당,부뚜막,서울특별시 강남구 테헤란로 313 성지하이츠 B01,37.5038016513092,127.045261212369,02-538-4647,콩나물국밥,8000원,황태국밥,8000원,가성비 콩나물국밥,8000,8000.0
P001824,착한가격업소,,식당,엄지네집,서울특별시 강남구 학동로20길 24 1층,37.5117439046988,127.028215982462,02-543-7208,김치찌개,8000원,부대찌개,8000원,가성비 김치찌개,8000,8000.0
P001825,착한가격업소,,식당,학동부대,서울특별시 강남구 학동로 224 B101호,37.5144831085922,127.033499319221,02-540-8040,부대찌개,10000원,수제돈까스,10000원,가성비 부대찌개,10000,10000.0
P001826,착한가격업소,,식당,국민한우집 삼성역본점,서울특별시 강남구 테헤란로86길 15 1층,37.5064466344777,127.059502015213,02-566-1592,차돌된장찌개,10000원,국대모듬(400g),78000원,가성비 차돌된장찌개,10000,78000.0
P001827,착한가격업소,,식당,웨스턴차이나,서울특별시 강남구 압구정로 36길22 1층,37.5271405120994,127.031443513188,1566-1718,탕수육,12000원,짜장,7000원,가성비 탕수육,12000,7000.0
P001828,착한가격업소,,식당,거평식당,서울특별시 강남구 테헤란로322 지하1층161호,37.5032355765545,127.046582379785,02-2183-2357,삼겹살백반,9700원,,,가성비 삼겹살백반,9700,
P001829,착한가격업소,,식당,선릉불고기,서울특별시 강남구 선릉로82길43 1층,37.5035296114159,127.05351358548,02-567-7445,즉석돼지불고기,9000원,매운돼지불고기,9500원,가성비 즉석돼지불고기,9000,9500.0
P001830,착한가격업소,,식당,공원분식,서울특별시 강남구 일원로3길 18,37.4914622849152,127.082040791815,02-459-2587,떡볶이,3000원,순대,4000원,가성비 떡볶이,3000,4000.0
P001831,착한가격업소,,식당,동신식당,서울특별시 강남구 언주로 314 지하1층,37.4958917878081,127.046476269108,02-568-9066,뚝배기불고기백반,9000원,김치찌개,8000원,가성비 뚝배기불고기백반,9000,8000.0
P001832,착한가격업소,,식당,명동칼국수,서울특별시 강남구 강남대로84길 32,37.4970371393745,127.031141502202,02-564-5081,명동칼국수,8000원,평양식왕만두,8000원,가성비 명동칼국수,8000,8000.0
P001833,착한가격업소,,식당,수림복국,서울특별시 강남구 테헤란로77길 11-13 1층,37.5067869422082,127.053476778004,02-555-0302,까치복지리,15000원,복지리+복불고기,17000원,가성비 까치복지리,15000,17000.0
P001834,착한가격업소,,식당,하우마라탕,서울특별시 강남구 강남대로94길 23 2층,37.4997484038191,127.029196249265,,마라탕,9000원,꿔바로우,9900원,가성비 마라탕,9000,9900.0
P001835,착한가격업소,,카페,브레드_히어,서울특별시 강남구 양재대로33갈 24 1충,37.4910671484036,127.082751043067,02-6951-5552,아메리카노,2500원,카페라떼,3500원,가성비 아메리카노,2500,3500.0
P001836,착한가격업소,,카페,역삼 커피로스터스,서울특별시 강남구 테헤란로25길 20 1층,37.50163099585,127.03565182565,02-566-1583,아메리카노,2000원,카페라떼,3500원,가성비 아메리카노,2000,3500.0
P001837,착한가격업소,,식당,현미네 뼈감자탕 파불고기,서울특별시 강남구 논현로 62 1층,37.4757892765369,127.046999915551,02-576-1228,생오겹살(160g),14000원,뼈해장국,10000원,가성비 생오겹살(160g),14000,10000.0
P001838,착한가격업소,,식당,피자느반,서울특별시 강남구 삼성로 212 은마상가 지하1층 A-76,37.4996157705058,127.065915414443,,치즈피자S,7800원,페페로니피자S,8800원,가성비 치즈피자S,7800,8800.0
P001839,착한가격업소,,식당,광개토정육식당,서울특별시 강남구 강남대로 114길 22 1층,37.5060393121226,127.026132366328,02-517-0197,생삼겹살(200g),14000원,삼겹김치찌개,7000원,가성비 생삼겹살(200g),14000,7000.0
P001840,착한가격업소,,기타,라니코어 필라테스,서울특별시 강남구 개포로 615 석탑프라자 6층,37.4926580850327,127.07558248914,,6:1 그룹레슨 1회(100회 기준),11500원,1:1 개인레슨 1회(50회기준),55000원,가성비 6:1 그룹레슨 1회(100회 기준),11500,55000.0
P001841,착한가격업소,,식당,장모님밥상,서울특별시 강남구 강남대로94길 57,37.5006004195982,127.031889605624,02-6958-7131,제육덮밥정식,10000원,차돌된장찌개정식,10000원,가성비 제육덮밥정식,10000,10000.0
P001842,착한가격업소,,식당,청양해물칼국수,"서울특별시 강남구 언주로147길 28, 1층",37.5195194304161,127.031935663343,02-540-2925,해물칼국수,9000원,제육덮밥,9000원,가성비 해물칼국수,9000,9000.0
P001843,착한가격업소,,카페,터프커피,"서울특별시 강남구 테헤란로25길 19, 1층",37.5019456383321,127.035314393993,,아메리카노,2500원,헤이즐아메리카노,2500원,가성비 아메리카노,2500,2500.0
P001844,착한가격업소,,카페,준,"서울특별시 강남구 테헤란로 322, 한신인터벨리24상가 127호",37.5032355765545,127.046582379785,02-2183-0440,아메리카노,2000원,카페라떼,2500원,가성비 아메리카노,2000,2500.0
P001845,착한가격업소,,미용,개성시대,서울특별시 송파구 풍성로6길 9,37.5340926740728,127.114501017437,02-477-2939,미용료(커트) ,12000원,미용료(파마) ,35000원,가성비 미용료(커트) ,12000,35000.0
P001846,착한가격업소,,식당,강원도청국장,서울특별시 송파구 오금로19길 14,37.5108784819042,127.113994007938,02-423-1714,김치찌개,8000원,청국장 ,8000원,가성비 김치찌개,8000,8000.0
P001847,착한가격업소,,식당,국일관,서울특별시 송파구 성내천로63길 6-1,37.4902869794984,127.157386180828,02-406-0451,자장면,5000원,짬뽕,7000원,가성비 자장면,5000,7000.0
P001848,착한가격업소,,세탁&목욕,국제세탁소,서울특별시 송파구 문정로11길 12,37.4935135561732,127.13457764274,02-409-1914,양복세탁료,8000원,,,가성비 양복세탁료,8000,
P001849,착한가격업소,,미용,김복남헤어장,"서울특별시 송파구 백제고분로32길 6-1, 103호",37.5018510921064,127.094995919352,02-422-4325,미용료(커트),15000원,미용료(파마) ,50000원,가성비 미용료(커트),15000,50000.0
P001850,착한가격업소,,식당,김자순수제돈까스,서울특별시 송파구 석촌호수로12길 16,37.5090384975447,127.084565825992,,돈가스 2장(포장),6500원,돈가스(매장),9000원,가성비 돈가스 2장(포장),6500,9000.0
P001851,착한가격업소,,세탁&목욕,모아모아세탁,서울특별시 송파구 송이로 19,37.5033821418316,127.116378067643,02-419-1242,양복세탁료,8000원,,,가성비 양복세탁료,8000,
